cell_id,label,NDVI_mean,NDVI_std,NDVI_min,NDVI_max,EVI_mean,EVI_std,EVI_min,EVI_max,SAVI_mean,SAVI_std,SAVI_min,SAVI_max,GNDVI_mean,GNDVI_std,GNDVI_min,GNDVI_max,CIgreen_mean,CIgreen_std,CIgreen_min,CIgreen_max,MCARI_mean,MCARI_std,MCARI_min,MCARI_max,NDWI_mean,NDWI_std,NDWI_min,NDWI_max,MSI_mean,MSI_std,MSI_min,MSI_max,ARI_mean,ARI_std,ARI_min,ARI_max,SIPI_mean,SIPI_std,SIPI_min,SIPI_max,NDBI_mean,NDBI_std,NDBI_min,NDBI_max,temperature,humidity,pressure,windSpeed,precipitation
cell_2_37,2,7.349863210343602,8.495077651286381,0.0,30.20977407551417,12367.800714658011,962415.6758285125,-14883.637716694337,75000000.0,11.023347832111842,12.740654330396548,0.0,45.30421754076782,7.530906536716401,8.485353894929288,0.0,30.152323962194053,0.005787526077562171,0.09799698077822702,-0.5602660017538932,0.9183999984652798,24379.220084835153,27305.496637579967,-14180.109838815015,65487.8837111118,7.428168316612327,8.574442998060956,0.0,30.073954970108428,1.0039806500590196,0.050088337875607375,0.652476779933252,1.5510906994540237,-1.7352332906684256e-09,2.1068941242341405e-05,-0.00019109576394018608,0.00024690265453317334,420751112.6411824,5228851890.564232,0.0,65530000000.0,5.173898261872295,8.409743969936732,0.0,29.77328485698624,28,50,1005,2,0
cell_2_38,2,7.897886927323895,8.712207493160989,0.0,26.563665844864694,285647.2555962266,13406628.3823219,-327380.6547613095,725000000.0,11.845245233455545,13.066293485458521,0.0,39.8374214312437,7.93394380313803,8.697475838788003,0.0,26.721044034779347,1.899177741740878e-05,0.07627523190332097,-0.34185303540660816,0.792504930259367,25557.60012906774,27440.968999915338,-15779.115273297764,65504.208841756496,7.551121451492444,8.737295402663062,0.0,27.30859048068866,0.9997176526272747,0.049296180090239665,0.6247372107131265,1.5807926817219566,-2.659027277372148e-07,2.059502326958226e-05,-0.0001862619568290077,0.00016167406119707909,366880229.84050333,4884433633.057707,0.0,65532000000.0,5.903328650792292,8.912465307613816,0.0,27.12774781122864,28,50,1005,2,0
cell_2_39,0,6.001015681165141,9.124192031780092,0.0,27.44826140450429,-53.91017269161195,514.0102321375433,-12580.770198520784,15585.950896576107,9.000156986139148,13.684047450488096,0.0,41.163769616266485,8.337769414171111,9.05016239466286,0.0,27.35323589672099,0.0015587741583617343,0.07691775287571108,-0.6178601876347272,1.1233947503498634,14678.235689895359,28236.852461088725,-14396.68049856864,65505.27249824944,8.048263590107076,9.141129240994582,0.0,27.905837227138544,1.0017723238940024,0.05378301922881795,0.5694789080119482,1.731336987882186,-2.4019455409753027e-07,2.1413179807269273e-05,-0.0002084499523596087,0.00022506658620969602,11785860535.165485,25141223292.759045,0.0,65535000000.0,7.823528058456625,9.089339430345966,0.0,27.298333321959028,28,50,1005,2,0
cell_2_4,0,4.877822669618568,6.2241784823211335,0.0,27.191701233530416,-46.16992548198068,2101.9147865163677,-163700.1637001637,6409.313474144569,7.3160157808914255,9.335027956231698,0.0,40.77909145788048,4.835987220910423,6.146103254766813,0.0,27.07520660038215,-0.0015686442117745446,0.11546178384987099,-0.49971428578575516,1.148219440737142,26710.350940950942,26473.70563874996,-14285.559707091526,65496.43723867706,4.352619680370829,6.068715010746437,0.0,26.8004089869937,0.9996042254617751,0.05927028985787024,0.54552590256171,1.5568513113859872,-3.677660271338486e-07,1.9651303767649546e-05,-0.0001667363820970865,0.00012280283430108165,350615393.72798914,4769346091.148241,0.0,65530000000.0,3.166029025952472,5.723067451827652,0.0,27.249480238149907,28,50,1005,2,0
cell_2_40,0,8.328089296374976,9.025879353084644,0.0,26.107569710714117,-117.15841686131571,4345.971047550354,-327605.6552113104,32763.49344730131,12.490405860703673,13.536662084077346,0.0,39.1535550531155,8.295964536897495,9.034212969956073,0.0,26.323151114821886,-0.0008525358113113158,0.058312612870116035,-0.28232558156224996,0.5604103337536435,26448.736881739118,27789.64594304467,-14279.263529314521,65493.32635451309,7.834525920965865,9.10152697042746,0.0,26.764705871419647,0.9990488514846667,0.03392765816724873,0.7536732926734342,1.3417366937382795,8.252069117574628e-08,1.72475554264381e-05,-0.000115807202267677,0.0001449601936875242,497382625.1548773,5682310160.956375,0.0,65535000000.0,6.159070698297315,9.245365428517813,0.0,27.277384411796177,28,50,1005,2,0
cell_2_41,2,2.8188908212616375,7.063203843592882,0.0,26.716965731355234,4.4909129976497475,1506.4424665556899,-19250.59050006947,108948.26070115954,4.22767359823529,10.593060696615899,0.0,40.06727827112446,3.748747749717269,7.4791785096767835,0.0,26.694376517239455,-0.1944084480579933,0.39826709036943986,-1.0,0.6276906719033508,6646.854009679682,19942.84090655864,-14103.851698904706,65518.73046631603,3.0794960191422316,6.808179715928654,0.0,26.403466333573775,0.8069996894413637,0.39646323003513456,0.0,1.2993414061399315,-8.276203512784991e-07,1.4136863292019412e-05,-0.00015423231884121138,0.00013015155138394838,4860436998.088381,17156036168.15818,0.0,65535000000.0,3.695274368223438,7.504745507865026,0.0,27.651182420755415,28,50,1005,2,0
cell_2_42,0,6.485612671220568,6.815790273406267,0.0,21.230719370955697,-31.6708576579401,444.9962922352931,-11698.21512130108,14652.72594066128,9.727403540898887,10.222407333189354,0.0,31.84092012576027,6.830528978667991,6.796478779176876,0.0,20.900446706796284,-0.014105110538495702,0.09242289054128901,-0.4933705513793841,0.7368050662432073,27868.618888541,26723.83907337509,-14287.283999139148,65493.3524805835,4.1531976856438355,5.909998090260255,0.0,20.943751990749842,0.9984963616423351,0.047832962641277565,0.7098387991356757,1.3951819572551605,-2.4575060836550698e-06,1.658947810838994e-05,-9.759469873900248e-05,0.00013034493108682115,529084966.3012461,5858331732.157475,0.0,65532000000.0,3.9955572392958123,6.348270148880859,0.0,21.510833873437022,28,50,1005,2,0
cell_2_43,2,6.389756803227228,6.827136706058377,0.0,22.553872625626894,26959788.476946373,2100617760.28292,-81867.54093377046,163700000000.0,9.5836312498163,10.23944870133055,0.0,33.824987081801765,6.430025537382594,6.833400927502022,0.0,22.659751029509078,-0.00378277459764052,0.1170659947480916,-0.5260036497431562,0.8484349251036101,25757.6565380081,26740.862657547103,-14491.869052538612,65505.91256097155,5.868080269705021,6.84461956360197,0.0,22.660325139169725,0.9970975138908817,0.060282759942824206,0.6288828336161082,1.5626459137888538,-1.8369160874090876e-06,2.4676804920451075e-05,-0.00018275055430289175,0.00012525525775507792,399418248.4303511,5093993354.695879,0.0,65534000000.0,4.580797857056026,6.660182831775308,0.0,22.38640245220827,28,50,1005,2,0
cell_2_44,0,3.5568973028559996,5.886117235475036,0.0,24.59609608686333,-40.29241321525713,1085.361578492138,-81747.54087377043,7789.047248140607,5.3348034873748365,8.827985155563967,0.0,36.88722085311045,4.918550867311832,6.132435714666649,0.0,24.659013916199093,-0.0064537423545994385,0.08139878583258181,-0.3552941177418686,0.6030670465038992,17363.166950933384,28242.4340658968,-14135.293974793858,65495.39842410118,5.1022719226280815,7.094385151479377,0.0,24.681355922907212,0.9918059902707969,0.05359795606390576,0.649675162256453,1.3264129175984571,-1.1519384774778679e-07,1.6065658345156574e-05,-9.420467139072288e-05,0.00012518327866514587,11417508080.453703,24777439421.386864,0.0,65535000000.0,5.421876242330175,6.318655520487396,0.0,24.535005606688504,28,50,1005,2,0
cell_2_45,0,7.586118296121166,8.120344361163076,0.0,24.132965000319352,-91.55179730115746,679.3384353360553,-27297.504549584093,11670.356309260264,11.377762302281571,12.178809294925442,0.0,36.19278216306655,7.521106427015549,8.071977403716696,0.0,23.920043802876947,-0.0008307042383748193,0.08034947320853796,-0.4853321830273227,0.6517509723609554,26375.538150795986,27541.520206407262,-14655.637856312851,65497.79555872513,6.912414152145444,8.06946967435097,0.0,24.213599399773244,1.0007950551582934,0.040010996344848636,0.7777777775899087,1.4997118151297661,-2.6496114477369835e-07,1.5402081399012753e-05,-0.00012342442558776925,0.00012347029116710544,528554762.9836183,5855876384.687444,0.0,65535000000.0,5.116081546438669,7.932210706179938,0.0,24.38146631024136,28,50,1005,2,0
cell_2_46,2,5.839293510778103,7.259810334104888,0.0,24.515151505980118,10630.959206137433,833265.5784693944,-9635.2946844291,65000000.0,8.757944731907255,10.888203758925302,0.0,36.76584999559908,5.867797018866072,7.263214025171358,0.0,24.382210634766576,0.007405722450707959,0.09680453019539521,-0.514613955141981,0.9181286542696898,24104.90822511569,26766.559902362253,-13731.971259057947,65503.66581822267,6.276695546127986,7.383710929887801,0.0,24.315515952369893,0.9993705490674264,0.045020719512358615,0.6777662873468943,1.3259259255166895,4.205267816299526e-07,1.5286797730058025e-05,-0.00010296456999452487,0.00012708001050226606,280558148.47727257,4269635982.436006,0.0,65534000000.0,4.422186708516872,7.173850237064524,0.0,24.640466331462783,28,50,1005,2,0
cell_2_47,0,6.529012551362461,7.193263826703153,0.0,22.20298203246256,-41.98262182875141,627.0156632349592,-16358.501635850162,36361.658586298094,9.792436900772708,10.788465494571442,0.0,33.298831091547065,6.532416051789238,7.1116213299201485,0.0,22.06567867225811,-0.008988315152694151,0.08235312594750271,-0.47195817503042825,0.5634692700851611,26895.667912286357,27183.837678899115,-14786.286333573415,65515.593702838145,5.373754809267165,6.947614825806842,0.0,22.41683777466912,0.9994540357307157,0.03838336506385824,0.7579462100373026,1.340979020603922,-1.8140644773122012e-06,1.490428837759358e-05,-0.00012255097314627789,6.341550799794703e-05,441090924.5775802,5350132014.177207,0.0,65534000000.0,4.323545193185301,6.955563606945033,0.0,22.041372343746595,28,50,1005,2,0
cell_2_48,0,5.299469496400825,8.046737806513365,0.0,22.182125923431915,-54.23528107243185,1157.1696125393337,-40800.01020000255,40868.73978281505,7.948140443522189,12.068385392681693,0.0,33.26755795117023,7.811304510373104,8.163094212108907,0.0,21.96445337962292,0.004322090273994585,0.07142383212901389,-0.30529172343782507,0.5796027270739394,14167.80304455268,27987.738826714147,-13880.88742174558,65502.34002503775,7.150188858756117,7.998462684721048,0.0,22.130023633188106,0.9962880473473528,0.04285968726006307,0.7974244673607171,1.320713899047941,4.933769273762189e-07,1.8130770901293807e-05,-9.259563042745086e-05,0.00012452909481230207,11792654563.873327,25142149988.70909,0.0,65535000000.0,8.147090478062395,8.09236746923538,0.0,21.83011325055626,28,50,1005,2,0
cell_2_49,0,5.510249785914064,8.078685655197186,0.0,21.59854976216264,-70.97838811872903,1271.351691365994,-81825.04091252045,40920.6147698463,8.264279312077118,12.116318598197715,0.0,32.392486395652504,8.177195912380874,8.118985821187318,0.0,21.553947361330938,-0.0006780156120871607,0.05387295292344622,-0.3206827310601039,0.6575809193670934,15036.338452369717,28814.270624543846,-14275.639019808847,65508.9044180267,6.696631111285023,7.8928927150287365,0.0,21.421190313465928,0.996526470496046,0.03453876157218935,0.7262658224975215,1.2602409634758311,-1.076989406537351e-06,1.415690494182493e-05,-7.768070691736297e-05,7.654037496581973e-05,12673247644.25312,25857933963.89108,0.0,65535000000.0,8.092597380704316,8.036498478339544,0.0,21.35386118561295,28,50,1005,2,0
cell_2_5,0,3.587005590460399,6.264823332990322,0.0,28.591623024174687,-30.89797673822833,474.28753718840943,-18136.668681852076,10559.031576836673,5.379910523622576,9.395870106017856,0.0,42.8780806792244,5.185803275006093,6.584014528217711,0.0,28.362770550492307,0.0030809881203247612,0.10325955894613914,-0.6605367794084154,1.0224845413090264,14720.47700162774,27288.257185553626,-13924.290990182311,65497.37708286435,4.672526983996613,6.3386504418575,0.0,28.486086944136485,1.004486980958634,0.060716494974364106,0.609955891427235,1.571913928894726,-9.20659866626526e-07,2.041292601361952e-05,-0.00024987480205009396,9.761326834050506e-05,10896288888.845404,24308201291.15821,0.0,65535000000.0,4.9374026847889185,6.597094637560552,0.0,28.438368043212517,28,50,1005,2,0
cell_2_50,0,4.9561678489486,7.751553756701998,0.0,21.235904076073915,-46.61162844106528,370.02349190122254,-18176.668686296518,10909.83260601116,7.433281957039912,11.62571064680144,0.0,31.848695923587012,6.897336659834355,8.006794640550163,0.0,21.279311457850177,0.006711747992829288,0.07152832297591338,-0.3700803214116305,0.9092307684964498,14326.006254970587,27632.128046754013,-14112.434458077116,65497.35350359659,7.547066340076499,7.826315983347486,0.0,21.191461830145066,1.0046151795475629,0.041222992841465154,0.7402450089064779,1.5026699887850945,6.988996815094725e-07,1.5791818061691442e-05,-9.043743991856633e-05,0.0001092849880674915,10216712636.97706,23738319643.66327,0.0,65535000000.0,7.156804236251515,8.066949532976508,0.0,21.271428564522264,28,50,1005,2,0
cell_2_51,0,2.655895583427949,5.659983509033517,0.0,21.44371727046999,-21.493465489437096,485.36284509513047,-23375.71762510252,8363.589314687728,3.983394997680375,8.488969431107277,0.0,32.160314074215506,2.7070517492505575,5.716366257841445,0.0,21.351906151400488,-0.2264737583325264,0.41671544191542825,-1.0,0.6231111103897284,9394.224341995468,20564.46693145473,-14184.799992510665,65498.648711734044,1.9679919973978415,5.019707928447127,0.0,21.41437907796916,0.7772427370051653,0.4168296628571823,0.0,1.3698630131773732,-5.122736967791099e-07,1.0560091090658798e-05,-0.00012739868135844918,0.0001025746013386955,107349975.44191198,2647726952.729533,0.0,65533000000.0,1.711275066492519,4.857939805253478,0.0,21.381076665128525,28,50,1005,2,0
cell_2_52,0,3.72078010538702,6.112295370567344,0.0,20.807557948298648,-26.829716694977705,265.6391552038376,-9920.909692176345,7800.237723798204,5.5805830998143415,9.167326929550157,0.0,31.206381955482975,5.653722089792955,6.525155022893856,0.0,20.82835345809652,-0.0029450691362120094,0.06802160037265788,-0.37198067641277777,0.6057104005419067,14994.879456368351,28013.065702335738,-14525.698353214295,65499.20219579574,5.299473033151771,6.580711539544713,0.0,20.381648516210998,0.9978245811000583,0.04878404316800822,0.7739251039029241,1.3734838973762091,4.861270204125174e-08,1.6251083049557903e-05,-0.0001333873357832789,0.00010543699096267985,12732279909.269156,25866980482.285416,0.0,65535000000.0,5.6649617106561845,6.48862550969114,0.0,20.62216624035826,28,50,1005,2,0
cell_2_53,0,3.554144122163942,5.787856320337617,0.0,22.713691499925933,-17.259821853406287,792.987215252115,-12599.808661523743,54083.31530556156,5.330686699692666,8.68077882289437,0.0,34.06463350058408,5.0903496752064505,6.071784496226789,0.0,23.124206061000635,0.007527798535593262,0.08885903414140509,-0.38055739890833495,0.6163318206039108,14285.696451242098,27035.58796789358,-14580.37555488726,65499.74998388294,6.260981838355623,6.691976515253158,0.0,23.489781275191906,1.0072035589195796,0.07055449891711844,0.7701215979241107,1.4557951478555808,1.8683920603124622e-06,1.9568496740677156e-05,-8.906799028314657e-05,0.00012093034068794031,10609272424.219463,24062926810.319656,0.0,65535000000.0,5.187344128446892,6.135834620083082,0.0,22.999297991225237,28,50,1005,2,0
cell_2_54,0,5.906322193805098,6.629925697006421,0.0,21.493932429815043,-50.23250230460293,606.1298044659384,-32764.00655280131,10225.624360898477,8.858578547504477,9.943691836007755,0.0,32.23561238490388,6.089667905667175,6.681105724229067,0.0,21.391119810188993,9.943599665163207e-05,0.09909533055426231,-0.5714826021990389,0.9643947090720271,25415.037494223994,26620.715315482503,-14214.544920669301,65499.88544221765,5.292099906866936,6.311923197257726,0.0,21.381076665128525,0.9984522373706021,0.04571899439993374,0.7210574291884554,1.3235938636509885,-6.314800901087656e-07,1.7628539192596413e-05,-0.00012723233564238882,0.00019871446233136943,332034580.9157663,4641478617.997558,0.0,65528000000.0,4.077137778512318,6.32821344950999,0.0,21.584980230044472,28,50,1005,2,0
cell_2_55,2,3.956423317792818,6.377485506179523,0.0,23.26278408264816,53624119.42906736,2956711171.034117,-163240.16324016324,163615000000.0,5.933989274275417,9.564965789983276,0.0,34.88798152498208,6.004003044495606,6.818629834933101,0.0,23.19327432807318,-0.0010233899081203061,0.08551225038238465,-0.3684732321981251,0.6129666003865586,15369.999415057937,27925.785404959606,-14334.987850623738,65495.63854173962,4.708304141460171,6.2654313919460884,0.0,23.093056036978126,0.9954174995866533,0.05582113452138037,0.6718035561944448,1.3193513510660861,-1.0419532519640523e-06,1.7202203703935114e-05,-0.00012561614291836388,0.00010977088222234094,12482939673.530298,25646946227.951416,0.0,65535000000.0,5.882652144011404,6.63606109791351,0.0,23.530172405341176,28,50,1005,2,0
cell_2_56,0,0.6532861182068567,3.2689520771584903,0.0,24.884542337681527,-6.36432667612606,68.29195464880036,-1925.970610893772,2799.7008068427212,0.9798017606291204,4.902715629759343,0.0,37.31972658541116,0.8174510370165516,3.449199574192513,0.0,24.884542337681527,-0.8428851071906209,0.367784857600918,-1.0,0.5023084018918245,2081.30745903121,11533.992934893271,-13494.457422354495,65490.08494987378,1.2946309620405347,4.401089875986874,0.0,24.554140118188784,0.15608363719033377,0.36413073489315784,0.0,1.4056531698221342,3.913706377760626e-07,7.594735758937742e-06,-6.718006976582191e-05,8.14523801314744e-05,1389834549.9901667,9409802327.247438,0.0,65534000000.0,1.0279170574117984,3.903632824282655,0.0,24.681355922907212,28,50,1005,2,0
cell_2_57,0,3.0443606577640603,4.782029795506174,0.0,24.699208433961854,-15.833723268183903,486.660519964792,-12111.112008230519,32741.99345160131,4.566171759682349,7.172149928207372,0.0,37.04183152928516,3.1318560715742523,4.888211440911967,0.0,24.497382189791555,0.010848452233869434,0.09052158518728297,-0.5724962631591002,1.039387307418278,24434.92798870187,26965.98748333151,-13921.781072838176,65492.57622091037,3.523206991265938,4.98895137379985,0.0,24.63458645690429,1.0024919512650703,0.044277125147516624,0.7582995949881984,1.5487804872146416,4.394179909729275e-07,1.2198898248384098e-05,-0.0001847762169534908,0.00015178903472087748,342254186.4552708,4705971324.597564,0.0,65528000000.0,2.1867059543737635,4.399342174139754,0.0,24.73942597253043,28,50,1005,2,0
